Date,Symbol,Maturity,Strike,Bid Price,Bid Size ,Ask Price,Ask Size ,Undl Price
4/12/2024,SPY,4/17/2024,524,0.19,3214,0.21,13726,510.85
4/12/2024,SPY,4/17/2024,525,0.14,2815,0.16,14048,510.85
4/12/2024,SPY,4/17/2024,526,0.1,2417,0.12,14369,510.85
4/12/2024,SPY,4/17/2024,527,0.08,4381,0.09,12575,510.85
4/12/2024,SPY,4/17/2024,528,0.06,6345,0.07,10781,510.85
4/12/2024,SPY,4/17/2024,529,0.04,7042,0.06,11663,510.85
4/12/2024,SPY,4/17/2024,530,0.04,6758,0.05,13443,510.85
4/12/2024,SPY,4/17/2024,531,0.03,6189,0.04,17002,510.85
4/12/2024,SPY,4/17/2024,532,0.02,5765,0.04,19297,510.85
4/12/2024,SPY,4/17/2024,533,0.02,5486,0.03,20327,510.85
4/12/2024,SPY,4/17/2024,534,0.02,5208,0.03,21357,510.85
4/12/2024,SPY,4/17/2024,535,0.01,5491,0.03,21116,510.85
4/12/2024,SPY,4/17/2024,540,0.01,5605,0.02,17106,510.85
4/12/2024,SPY,4/17/2024,545,0.01,4022,0.02,5876,510.85
4/12/2024,SPY,4/17/2024,550,0,0,0.01,5655,510.85
4/12/2024,SPY,4/17/2024,555,0,0,0.01,8820,510.85
4/12/2024,SPY,4/17/2024,560,0,0,0.01,10028,510.85
4/12/2024,SPY,4/17/2024,565,0,0,0.01,8162,510.85
4/12/2024,SPY,4/17/2024,570,0,0,0.01,9259,510.85
4/12/2024,SPY,4/17/2024,575,0,0,0.01,11820,510.85
4/12/2024,SPY,4/17/2024,580,0,0,0.01,6952,510.85
4/12/2024,SPY,4/17/2024,585,0,0,0.01,7006,510.85
4/12/2024,SPY,4/17/2024,590,0,0,0.01,7159,510.85
4/12/2024,SPY,4/17/2024,595,0,0,0.01,20409,510.85
4/12/2024,SPY,4/17/2024,600,0,0,0.01,20409,510.85
4/12/2024,SPY,4/18/2024,511,4.39,722,4.42,168,510.85
4/12/2024,SPY,4/18/2024,512,3.83,790,3.87,545,510.85
4/12/2024,SPY,4/18/2024,513,3.32,858,3.36,922,510.85
4/12/2024,SPY,4/18/2024,514,2.84,836,2.87,1188,510.85
4/12/2024,SPY,4/18/2024,515,2.41,725,2.45,1343,510.85
4/12/2024,SPY,4/18/2024,516,2.02,613,2.06,1498,510.85
4/12/2024,SPY,4/18/2024,517,1.66,1150,1.71,1919,510.85
4/12/2024,SPY,4/18/2024,518,1.36,1687,1.39,2339,510.85
4/12/2024,SPY,4/18/2024,519,1.09,1810,1.11,2759,510.85
4/12/2024,SPY,4/18/2024,520,0.86,1521,0.9,3180,510.85
4/12/2024,SPY,4/18/2024,521,0.68,1231,0.7,3600,510.85
4/12/2024,SPY,4/18/2024,522,0.52,2116,0.54,6054,510.85
4/12/2024,SPY,4/18/2024,523,0.4,3001,0.42,8507,510.85
4/12/2024,SPY,4/18/2024,524,0.31,3019,0.33,10961,510.85
4/12/2024,SPY,4/18/2024,525,0.24,2170,0.25,13414,510.85
4/12/2024,SPY,4/18/2024,526,0.18,1320,0.2,15868,510.85
4/12/2024,SPY,4/18/2024,527,0.14,3452,0.15,12991,510.85
4/12/2024,SPY,4/18/2024,528,0.1,5583,0.13,10114,510.85
4/12/2024,SPY,4/18/2024,529,0.08,6259,0.09,10245,510.85
4/12/2024,SPY,4/18/2024,530,0.06,5869,0.07,11816,510.85
4/12/2024,SPY,4/18/2024,531,0.05,5089,0.06,14957,510.85
4/12/2024,SPY,4/18/2024,532,0.04,4308,0.05,18097,510.85
4/12/2024,SPY,4/18/2024,533,0.03,3528,0.05,21238,510.85
4/12/2024,SPY,4/18/2024,534,0.03,2748,0.04,24379,510.85
4/12/2024,SPY,4/18/2024,535,0.03,3674,0.04,21730,510.85
4/12/2024,SPY,4/18/2024,540,0.01,5872,0.03,13784,510.85
4/12/2024,SPY,4/18/2024,545,0.01,3563,0.02,6827,510.85
4/12/2024,SPY,4/18/2024,550,0.01,3492,0.02,3817,510.85
4/12/2024,SPY,4/18/2024,555,0,0,0.02,5483,510.85
4/12/2024,SPY,4/18/2024,560,0,0,0.02,6163,510.85
4/12/2024,SPY,4/18/2024,565,0,0,0.01,6275,510.85
4/12/2024,SPY,4/18/2024,570,0,0,0.01,6304,510.85
4/12/2024,SPY,4/18/2024,575,0,0,0.01,6254,510.85
4/12/2024,SPY,4/18/2024,580,0,0,0.01,6511,510.85
4/12/2024,SPY,4/18/2024,585,0,0,0.01,6557,510.85
4/12/2024,SPY,4/18/2024,590,0,0,0.01,6609,510.85
4/12/2024,SPY,4/18/2024,595,0,0,0.01,6701,510.85
4/12/2024,SPY,4/18/2024,600,0,0,0.01,6701,510.85
4/12/2024,SPY,4/19/2024,511,4.8,1043,4.83,1492,510.85
4/12/2024,SPY,4/19/2024,512,4.24,1261,4.28,1130,510.85
4/12/2024,SPY,4/19/2024,513,3.71,1480,3.75,768,510.85
4/12/2024,SPY,4/19/2024,514,3.23,1459,3.26,683,510.85
4/12/2024,SPY,4/19/2024,515,2.78,1201,2.79,875,510.85
4/12/2024,SPY,4/19/2024,516,2.37,943,2.4,1067,510.85
4/12/2024,SPY,4/19/2024,517,1.99,1402,2.01,1101,510.85
4/12/2024,SPY,4/19/2024,518,1.66,1862,1.67,1135,510.85
4/12/2024,SPY,4/19/2024,519,1.37,2088,1.4,1168,510.85
4/12/2024,SPY,4/19/2024,520,1.11,2080,1.13,1202,510.85
4/12/2024,SPY,4/19/2024,521,0.9,2073,0.92,1236,510.85
4/12/2024,SPY,4/19/2024,522,0.71,2238,0.74,1892,510.85
4/12/2024,SPY,4/19/2024,523,0.56,2403,0.59,2548,510.85
4/12/2024,SPY,4/19/2024,524,0.44,3172,0.46,3205,510.85
4/12/2024,SPY,4/19/2024,525,0.35,4545,0.36,3861,510.85
4/12/2024,SPY,4/19/2024,526,0.27,5919,0.29,4517,510.85
4/12/2024,SPY,4/19/2024,527,0.21,5908,0.22,3647,510.85
4/12/2024,SPY,4/19/2024,528,0.17,5897,0.18,2777,510.85
4/12/2024,SPY,4/19/2024,529,0.14,6168,0.15,2158,510.85
4/12/2024,SPY,4/19/2024,530,0.1,6444,0.12,1974,510.85
4/12/2024,SPY,4/19/2024,531,0.08,6996,0.09,1605,510.85
4/12/2024,SPY,4/19/2024,532,0.07,7548,0.08,1237,510.85
4/12/2024,SPY,4/19/2024,533,0.06,8100,0.07,868,510.85
4/12/2024,SPY,4/19/2024,534,0.05,8652,0.06,500,510.85
4/12/2024,SPY,4/19/2024,535,0.04,7029,0.05,2077,510.85
4/12/2024,SPY,4/19/2024,536,0.03,5405,0.05,3653,510.85
4/12/2024,SPY,4/19/2024,537,0.03,3782,0.04,5230,510.85
4/12/2024,SPY,4/19/2024,538,0.03,2158,0.04,6806,510.85
4/12/2024,SPY,4/19/2024,539,0.02,535,0.03,8383,510.85
4/12/2024,SPY,4/19/2024,540,0.02,2253,0.03,7051,510.85
4/12/2024,SPY,4/19/2024,545,0.01,4228,0.02,5910,510.85
4/12/2024,SPY,4/19/2024,550,0.01,2803,0.02,7578,510.85
4/12/2024,SPY,4/19/2024,555,0.01,2252,0.02,1023,510.85
4/12/2024,SPY,4/19/2024,560,0.01,2207,0.02,1958,510.85
4/12/2024,SPY,4/19/2024,565,0,0,0.01,2906,510.85
4/12/2024,SPY,4/19/2024,570,0,0,0.01,3409,510.85
4/12/2024,SPY,4/19/2024,575,0,0,0.01,3659,510.85
4/12/2024,SPY,4/19/2024,580,0,0,0.01,3795,510.85
4/12/2024,SPY,4/19/2024,585,0,0,0.01,3808,510.85
4/12/2024,SPY,4/19/2024,590,0,0,0.01,3826,510.85
4/12/2024,SPY,4/19/2024,595,0,0,0.01,3848,510.85
4/12/2024,SPY,4/19/2024,600,0,0,0.01,3848,510.85
4/12/2024,SPY,4/22/2024,511,5.21,1290,5.24,1039,510.85
4/12/2024,SPY,4/22/2024,512,4.65,1337,4.68,1018,510.85
4/12/2024,SPY,4/22/2024,513,4.12,1383,4.14,997,510.85
4/12/2024,SPY,4/22/2024,514,3.62,1340,3.64,930,510.85
4/12/2024,SPY,4/22/2024,515,3.15,1208,3.17,818,510.85
4/12/2024,SPY,4/22/2024,516,2.72,1076,2.75,705,510.85
4/12/2024,SPY,4/22/2024,517,2.33,981,2.35,1034,510.85
4/12/2024,SPY,4/22/2024,518,1.98,887,2,1363,510.85
4/12/2024,SPY,4/22/2024,519,1.66,1063,1.68,1610,510.85
4/12/2024,SPY,4/22/2024,520,1.38,1508,1.4,1775,510.85
4/12/2024,SPY,4/22/2024,521,1.13,1953,1.15,1941,510.85
4/12/2024,SPY,4/22/2024,522,0.92,1953,0.93,1471,510.85
4/12/2024,SPY,4/22/2024,523,0.74,1953,0.75,1001,510.85
4/12/2024,SPY,4/22/2024,524,0.59,1982,0.61,1115,510.85
4/12/2024,SPY,4/22/2024,525,0.47,2040,0.48,1810,510.85
4/12/2024,SPY,4/22/2024,526,0.37,2098,0.39,2506,510.85
4/12/2024,SPY,4/22/2024,527,0.3,3119,0.31,2128,510.85
4/12/2024,SPY,4/22/2024,528,0.24,4140,0.25,1750,510.85
4/12/2024,SPY,4/22/2024,529,0.19,4738,0.2,1664,510.85
4/12/2024,SPY,4/22/2024,530,0.15,4826,0.17,1768,510.85
4/12/2024,SPY,4/22/2024,535,0.05,5977,0.07,2331,510.85
4/12/2024,SPY,4/22/2024,540,0.03,5660,0.04,4291,510.85
4/12/2024,SPY,4/22/2024,545,0.01,4023,0.03,7180,510.85
4/12/2024,SPY,4/22/2024,550,0.01,6442,0.02,4099,510.85
4/12/2024,SPY,4/22/2024,555,0.01,6372,0.02,5834,510.85
4/12/2024,SPY,4/22/2024,560,0.01,5353,0.02,6777,510.85
4/12/2024,SPY,4/22/2024,565,0,0,0.02,6262,510.85
4/12/2024,SPY,4/22/2024,570,0,0,0.02,7880,510.85
4/12/2024,SPY,4/22/2024,575,0,0,0.01,8095,510.85
4/12/2024,SPY,4/22/2024,580,0,0,0.01,1519,510.85
4/12/2024,SPY,4/22/2024,585,0,0,0.01,1712,510.85
4/12/2024,SPY,4/22/2024,590,0,0,0.01,1702,510.85
4/12/2024,SPY,4/22/2024,595,0,0,0.01,2215,510.85
4/12/2024,SPY,4/23/2024,511,5.56,1392,5.6,1066,510.85
4/12/2024,SPY,4/23/2024,512,5,1293,5.03,1069,510.85
4/12/2024,SPY,4/23/2024,513,4.46,1194,4.49,1072,510.85
4/12/2024,SPY,4/23/2024,514,3.95,1142,3.99,1040,510.85
4/12/2024,SPY,4/23/2024,515,3.48,1136,3.51,972,510.85
4/12/2024,SPY,4/23/2024,516,3.04,1129,3.07,905,510.85
4/12/2024,SPY,4/23/2024,517,2.63,1063,2.66,1135,510.85
4/12/2024,SPY,4/23/2024,518,2.26,997,2.29,1364,510.85
4/12/2024,SPY,4/23/2024,519,1.92,1098,1.95,1548,510.85
4/12/2024,SPY,4/23/2024,520,1.62,1368,1.65,1685,510.85
4/12/2024,SPY,4/23/2024,521,1.35,1638,1.38,1823,510.85
4/12/2024,SPY,4/23/2024,522,1.12,1686,1.14,1464,510.85
4/12/2024,SPY,4/23/2024,523,0.92,1734,0.94,1106,510.85
4/12/2024,SPY,4/23/2024,524,0.75,1792,0.77,1147,510.85
4/12/2024,SPY,4/23/2024,525,0.61,1858,0.62,1589,510.85
4/12/2024,SPY,4/23/2024,526,0.49,1924,0.5,2031,510.85
4/12/2024,SPY,4/23/2024,527,0.39,2761,0.41,2012,510.85
4/12/2024,SPY,4/23/2024,528,0.32,3597,0.33,1992,510.85
4/12/2024,SPY,4/23/2024,529,0.25,4117,0.27,2080,510.85
4/12/2024,SPY,4/23/2024,530,0.21,4220,0.22,2177,510.85
4/12/2024,SPY,4/23/2024,535,0.07,5414,0.09,2702,510.85
4/12/2024,SPY,4/23/2024,540,0.04,5246,0.05,3573,510.85
4/12/2024,SPY,4/23/2024,545,0.02,4116,0.04,6479,510.85
4/12/2024,SPY,4/23/2024,550,0.01,6485,0.03,4127,510.85
4/12/2024,SPY,4/23/2024,555,0.01,6414,0.02,5872,510.85
4/12/2024,SPY,4/23/2024,560,0,0,0.02,6822,510.85
4/12/2024,SPY,4/23/2024,565,0,0,0.02,6303,510.85
4/12/2024,SPY,4/23/2024,570,0,0,0.02,7932,510.85
4/12/2024,SPY,4/23/2024,575,0,0,0.02,8149,510.85
4/12/2024,SPY,4/23/2024,580,0,0,0.02,3753,510.85
4/12/2024,SPY,4/23/2024,585,0,0,0.02,3854,510.85
4/12/2024,SPY,4/23/2024,590,0,0,0.02,3820,510.85
4/12/2024,SPY,4/24/2024,511,5.91,1493,5.95,1093,510.85
4/12/2024,SPY,4/24/2024,512,5.34,1249,5.37,1120,510.85
4/12/2024,SPY,4/24/2024,513,4.79,1005,4.83,1147,510.85
4/12/2024,SPY,4/24/2024,514,4.28,943,4.3,1150,510.85
4/12/2024,SPY,4/24/2024,515,3.8,1063,3.83,1127,510.85
4/12/2024,SPY,4/24/2024,516,3.35,1183,3.38,1105,510.85
4/12/2024,SPY,4/24/2024,517,2.93,1145,2.95,1235,510.85
4/12/2024,SPY,4/24/2024,518,2.54,1107,2.57,1366,510.85
4/12/2024,SPY,4/24/2024,519,2.19,1134,2.21,1486,510.85
4/12/2024,SPY,4/24/2024,520,1.87,1228,1.89,1596,510.85
4/12/2024,SPY,4/24/2024,521,1.58,1322,1.6,1705,510.85
4/12/2024,SPY,4/24/2024,522,1.32,1419,1.35,1458,510.85
4/12/2024,SPY,4/24/2024,523,1.1,1515,1.13,1210,510.85
4/12/2024,SPY,4/24/2024,524,0.91,1601,0.93,1180,510.85
4/12/2024,SPY,4/24/2024,525,0.75,1676,0.77,1368,510.85
4/12/2024,SPY,4/24/2024,526,0.61,1750,0.63,1555,510.85
4/12/2024,SPY,4/24/2024,530,0.27,3613,0.28,2586,510.85
4/12/2024,SPY,4/24/2024,540,0.04,4832,0.06,2855,510.85
4/12/2024,SPY,4/24/2024,550,0.02,6528,0.03,4154,510.85
4/12/2024,SPY,4/24/2024,560,0.01,5424,0.02,6867,510.85
4/12/2024,SPY,4/24/2024,570,0,0,0.02,7985,510.85
4/12/2024,SPY,4/25/2024,511,6.37,1595,6.42,1120,510.85
4/12/2024,SPY,4/25/2024,512,5.79,1206,5.84,1171,510.85
4/12/2024,SPY,4/25/2024,513,5.24,816,5.28,1222,510.85
4/12/2024,SPY,4/25/2024,514,4.71,744,4.76,1259,510.85
4/12/2024,SPY,4/25/2024,515,4.22,991,4.26,1282,510.85
4/12/2024,SPY,4/25/2024,516,3.75,1237,3.79,1305,510.85
4/12/2024,SPY,4/25/2024,517,3.31,1227,3.36,1336,510.85
4/12/2024,SPY,4/25/2024,518,2.91,1216,2.95,1368,510.85
4/12/2024,SPY,4/25/2024,519,2.54,1170,2.57,1424,510.85
4/12/2024,SPY,4/25/2024,520,2.2,1088,2.23,1506,510.85
4/12/2024,SPY,4/25/2024,521,1.89,1007,1.92,1588,510.85
4/12/2024,SPY,4/25/2024,522,1.61,1152,1.64,1451,510.85
4/12/2024,SPY,4/25/2024,523,1.36,1297,1.4,1314,510.85
4/12/2024,SPY,4/25/2024,530,0.36,3007,0.38,2995,510.85
4/12/2024,SPY,4/25/2024,540,0.06,4418,0.07,2137,510.85
4/12/2024,SPY,4/25/2024,550,0.02,6571,0.04,4181,510.85
4/12/2024,SPY,4/25/2024,560,0.01,5460,0.02,6912,510.85
4/12/2024,SPY,4/26/2024,511,6.71,1595,6.75,1120,510.85
4/12/2024,SPY,4/26/2024,512,6.13,1206,6.18,1171,510.85
4/12/2024,SPY,4/26/2024,512.5,5.85,1011,5.88,1197,510.85
4/12/2024,SPY,4/26/2024,513,5.57,816,5.62,1222,510.85
4/12/2024,SPY,4/26/2024,514,5.04,744,5.08,1259,510.85
4/12/2024,SPY,4/26/2024,515,4.54,991,4.57,1282,510.85
4/12/2024,SPY,4/26/2024,516,4.06,1237,4.1,1305,510.85
4/12/2024,SPY,4/26/2024,517,3.61,1227,3.65,1336,510.85
4/12/2024,SPY,4/26/2024,517.5,3.4,1221,3.44,1352,510.85
4/12/2024,SPY,4/26/2024,518,3.2,1216,3.23,1368,510.85
4/12/2024,SPY,4/26/2024,519,2.81,1170,2.84,1424,510.85
4/12/2024,SPY,4/26/2024,520,2.45,1088,2.49,1506,510.85
4/12/2024,SPY,4/26/2024,521,2.13,1007,2.16,1588,510.85
4/12/2024,SPY,4/26/2024,522,1.83,1152,1.86,1451,510.85
4/12/2024,SPY,4/26/2024,522.5,1.7,1224,1.72,1382,510.85
4/12/2024,SPY,4/26/2024,523,1.57,1297,1.6,1314,510.85
4/12/2024,SPY,4/26/2024,524,1.33,1410,1.36,1212,510.85
4/12/2024,SPY,4/26/2024,525,1.12,1493,1.15,1146,510.85
4/12/2024,SPY,4/26/2024,526,0.94,1576,0.97,1080,510.85
4/12/2024,SPY,4/26/2024,527,0.79,2044,0.81,1779,510.85
4/12/2024,SPY,4/26/2024,528,0.66,2511,0.68,2478,510.85
4/12/2024,SPY,4/26/2024,529,0.55,2876,0.56,2911,510.85
4/12/2024,SPY,4/26/2024,530,0.45,3007,0.47,2995,510.85
4/12/2024,SPY,4/26/2024,531,0.38,3269,0.39,3163,510.85
4/12/2024,SPY,4/26/2024,532,0.31,3532,0.32,3331,510.85
4/12/2024,SPY,4/26/2024,533,0.26,3794,0.27,3499,510.85
4/12/2024,SPY,4/26/2024,534,0.22,4056,0.23,3667,510.85
4/12/2024,SPY,4/26/2024,535,0.18,4289,0.19,3445,510.85
4/12/2024,SPY,4/26/2024,536,0.15,4522,0.17,3222,510.85
4/12/2024,SPY,4/26/2024,537,0.13,4756,0.14,3000,510.85
4/12/2024,SPY,4/26/2024,538,0.1,4989,0.12,2777,510.85
4/12/2024,SPY,4/26/2024,539,0.09,5222,0.1,2555,510.85
4/12/2024,SPY,4/26/2024,540,0.07,4418,0.09,2137,510.85
4/12/2024,SPY,4/26/2024,545,0.04,4312,0.05,5090,510.85
4/12/2024,SPY,4/26/2024,550,0.02,6589,0.03,4193,510.85
4/12/2024,SPY,4/26/2024,555,0.01,6518,0.03,5967,510.85
4/12/2024,SPY,4/26/2024,560,0.01,5476,0.03,6932,510.85
4/12/2024,SPY,4/26/2024,565,0.01,5229,0.02,6405,510.85
4/12/2024,SPY,4/26/2024,570,0.01,1976,0.02,8060,510.85
4/12/2024,SPY,4/26/2024,575,0,0,0.02,8280,510.85
4/12/2024,SPY,4/26/2024,580,0,0,0.02,8244,510.85
4/12/2024,SPY,4/26/2024,585,0,0,0.01,8162,510.85
4/12/2024,SPY,4/26/2024,590,0,0,0.02,8080,510.85
4/12/2024,SPY,4/26/2024,595,0,0,0.02,7998,510.85
4/12/2024,SPY,4/26/2024,600,0,0,0.02,7996,510.85
4/15/2024,SPY,4/16/2024,505,1.99,33,2,1106,504.45
4/15/2024,SPY,4/16/2024,506,1.55,74,1.58,2133,504.45
4/15/2024,SPY,4/16/2024,507,1.18,114,1.21,3160,504.45
4/15/2024,SPY,4/16/2024,508,0.88,843,0.89,3463,504.45
4/15/2024,SPY,4/16/2024,509,0.64,1571,0.65,3766,504.45
4/15/2024,SPY,4/16/2024,510,0.46,2202,0.47,5001,504.45
4/15/2024,SPY,4/16/2024,511,0.32,2735,0.33,7170,504.45
4/15/2024,SPY,4/16/2024,512,0.23,3269,0.24,9338,504.45
4/15/2024,SPY,4/16/2024,513,0.16,4546,0.17,11227,504.45
4/15/2024,SPY,4/16/2024,514,0.12,5823,0.13,13117,504.45
4/15/2024,SPY,4/16/2024,515,0.08,8826,0.09,13513,504.45
4/15/2024,SPY,4/16/2024,516,0.06,13554,0.07,12416,504.45
4/15/2024,SPY,4/16/2024,517,0.05,18282,0.06,11319,504.45
4/15/2024,SPY,4/16/2024,518,0.04,15229,0.05,14241,504.45
4/15/2024,SPY,4/16/2024,519,0.03,12177,0.04,17163,504.45
4/15/2024,SPY,4/16/2024,520,0.03,9325,0.04,18141,504.45
4/15/2024,SPY,4/16/2024,521,0.02,6675,0.03,17175,504.45
4/15/2024,SPY,4/16/2024,522,0.02,4025,0.03,16209,504.45
4/15/2024,SPY,4/16/2024,523,0.02,3993,0.03,15349,504.45
4/15/2024,SPY,4/16/2024,524,0.01,3961,0.02,14490,504.45
4/15/2024,SPY,4/16/2024,525,0.01,3929,0.02,13631,504.45
4/15/2024,SPY,4/16/2024,526,0.01,3897,0.02,12771,504.45
4/15/2024,SPY,4/16/2024,527,0.01,3866,0.02,11912,504.45
4/15/2024,SPY,4/16/2024,528,0,0,0.01,12669,504.45
4/15/2024,SPY,4/16/2024,529,0.01,3835,0.02,13426,504.45
4/15/2024,SPY,4/16/2024,530,0,0,0.01,14182,504.45
4/15/2024,SPY,4/16/2024,531,0,0,0.01,14939,504.45
4/15/2024,SPY,4/16/2024,532,0,0,0.01,15696,504.45
4/15/2024,SPY,4/16/2024,533,0,0,0.01,17142,504.45
4/15/2024,SPY,4/16/2024,534,0,0,0.01,18588,504.45
4/15/2024,SPY,4/16/2024,535,0,0,0.01,18979,504.45
4/15/2024,SPY,4/16/2024,540,0,0,0.01,15986,504.45
4/15/2024,SPY,4/16/2024,545,0,0,0.01,17641,504.45
4/15/2024,SPY,4/16/2024,550,0,0,0.01,25268,504.45
4/15/2024,SPY,4/16/2024,555,0,0,0.01,21423,504.45
4/15/2024,SPY,4/16/2024,560,0,0,0.01,14202,504.45
4/15/2024,SPY,4/16/2024,565,0,0,0.01,17463,504.45
4/15/2024,SPY,4/16/2024,570,0,0,0.01,29891,504.45
4/15/2024,SPY,4/16/2024,575,0,0,0.01,32046,504.45
4/15/2024,SPY,4/16/2024,580,0,0,0.01,33683,504.45
4/15/2024,SPY,4/16/2024,585,0,0,0.01,70576,504.45
4/15/2024,SPY,4/16/2024,590,0,0,0.01,70576,504.45
4/15/2024,SPY,4/16/2024,595,0,0,0.01,70576,504.45
4/15/2024,SPY,4/16/2024,600,0,0,0.01,70576,504.45
4/15/2024,SPY,4/17/2024,505,2.84,1816,2.87,1663,504.45
4/15/2024,SPY,4/17/2024,506,2.37,1275,2.4,1091,504.45
4/15/2024,SPY,4/17/2024,507,1.95,734,1.98,519,504.45
4/15/2024,SPY,4/17/2024,508,1.58,978,1.61,979,504.45
4/15/2024,SPY,4/17/2024,509,1.27,1221,1.29,1439,504.45
4/15/2024,SPY,4/17/2024,510,1.01,1591,1.02,1507,504.45
4/15/2024,SPY,4/17/2024,511,0.78,2087,0.8,1184,504.45
4/15/2024,SPY,4/17/2024,512,0.6,2583,0.61,861,504.45
4/15/2024,SPY,4/17/2024,513,0.45,2620,0.47,4348,504.45
4/15/2024,SPY,4/17/2024,514,0.35,2656,0.36,7836,504.45
4/15/2024,SPY,4/17/2024,515,0.26,3359,0.27,8972,504.45
4/15/2024,SPY,4/17/2024,516,0.2,4728,0.21,7756,504.45
4/15/2024,SPY,4/17/2024,517,0.16,6098,0.17,6541,504.45
4/15/2024,SPY,4/17/2024,518,0.12,7462,0.13,6846,504.45
4/15/2024,SPY,4/17/2024,519,0.09,8826,0.1,7152,504.45
4/15/2024,SPY,4/17/2024,520,0.07,9990,0.08,7181,504.45
4/15/2024,SPY,4/17/2024,521,0.06,10953,0.07,6934,504.45
4/15/2024,SPY,4/17/2024,522,0.05,11916,0.06,6688,504.45
4/15/2024,SPY,4/17/2024,523,0.04,10639,0.05,7644,504.45
4/15/2024,SPY,4/17/2024,524,0.04,9362,0.05,8599,504.45
4/15/2024,SPY,4/17/2024,525,0.03,7971,0.04,10554,504.45
4/15/2024,SPY,4/17/2024,526,0.03,6465,0.04,13507,504.45
4/15/2024,SPY,4/17/2024,527,0.02,4960,0.03,16460,504.45
4/15/2024,SPY,4/17/2024,528,0.02,4940,0.03,13696,504.45
4/15/2024,SPY,4/17/2024,529,0.02,4920,0.03,10932,504.45
4/15/2024,SPY,4/17/2024,530,0.02,4900,0.03,8168,504.45
4/15/2024,SPY,4/17/2024,531,0.01,4880,0.02,5404,504.45
4/15/2024,SPY,4/17/2024,532,0.01,4860,0.02,2640,504.45
4/15/2024,SPY,4/17/2024,533,0.01,4821,0.02,5787,504.45
4/15/2024,SPY,4/17/2024,534,0.01,4783,0.02,8934,504.45
4/15/2024,SPY,4/17/2024,535,0.01,4754,0.02,10866,504.45
4/15/2024,SPY,4/17/2024,540,0,0,0.01,14098,504.45
4/15/2024,SPY,4/17/2024,545,0,0,0.01,17135,504.45
4/15/2024,SPY,4/17/2024,550,0,0,0.01,15638,504.45
4/15/2024,SPY,4/17/2024,555,0,0,0.01,13037,504.45
4/15/2024,SPY,4/17/2024,560,0,0,0.01,7532,504.45
4/15/2024,SPY,4/17/2024,565,0,0,0.01,8121,504.45
4/15/2024,SPY,4/17/2024,570,0,0,0.01,8020,504.45
4/15/2024,SPY,4/17/2024,575,0,0,0.01,8771,504.45
4/15/2024,SPY,4/17/2024,580,0,0,0.01,8926,504.45
4/15/2024,SPY,4/17/2024,585,0,0,0.01,28780,504.45
4/15/2024,SPY,4/17/2024,590,0,0,0.01,28780,504.45
4/15/2024,SPY,4/17/2024,595,0,0,0.01,28780,504.45
4/15/2024,SPY,4/17/2024,600,0,0,0.01,28780,504.45
4/15/2024,SPY,4/18/2024,505,3.57,346,3.61,2259,504.45
4/15/2024,SPY,4/18/2024,506,3.08,653,3.12,1628,504.45
4/15/2024,SPY,4/18/2024,507,2.63,961,2.67,997,504.45
4/15/2024,SPY,4/18/2024,508,2.23,925,2.26,1099,504.45
4/15/2024,SPY,4/18/2024,509,1.87,888,1.9,1200,504.45
4/15/2024,SPY,4/18/2024,510,1.54,1115,1.57,1434,504.45
4/15/2024,SPY,4/18/2024,511,1.26,1603,1.29,1801,504.45
4/15/2024,SPY,4/18/2024,512,1.02,2091,1.05,2167,504.45
4/15/2024,SPY,4/18/2024,513,0.82,2590,0.84,2298,504.45
4/15/2024,SPY,4/18/2024,514,0.66,3089,0.68,2429,504.45
4/15/2024,SPY,4/18/2024,515,0.52,3341,0.54,6241,504.45
4/15/2024,SPY,4/18/2024,516,0.42,3346,0.43,13734,504.45
4/15/2024,SPY,4/18/2024,517,0.32,3351,0.34,21227,504.45
4/15/2024,SPY,4/18/2024,518,0.26,3855,0.27,17285,504.45
4/15/2024,SPY,4/18/2024,519,0.2,4359,0.22,13343,504.45
4/15/2024,SPY,4/18/2024,520,0.17,5425,0.18,11558,504.45
4/15/2024,SPY,4/18/2024,521,0.14,7053,0.15,11930,504.45
4/15/2024,SPY,4/18/2024,522,0.1,8681,0.13,12301,504.45
4/15/2024,SPY,4/18/2024,523,0.09,8535,0.1,16697,504.45
4/15/2024,SPY,4/18/2024,524,0.07,8389,0.09,21092,504.45
4/15/2024,SPY,4/18/2024,525,0.06,8678,0.08,21695,504.45
4/15/2024,SPY,4/18/2024,526,0.05,9403,0.07,18504,504.45
4/15/2024,SPY,4/18/2024,527,0.05,10128,0.06,15314,504.45
4/15/2024,SPY,4/18/2024,528,0.04,9125,0.05,19888,504.45
4/15/2024,SPY,4/18/2024,529,0.04,8121,0.05,24462,504.45
4/15/2024,SPY,4/18/2024,530,0.03,7118,0.05,29036,504.45
4/15/2024,SPY,4/18/2024,531,0.03,6114,0.04,33610,504.45
4/15/2024,SPY,4/18/2024,532,0.03,5111,0.04,38184,504.45
4/15/2024,SPY,4/18/2024,533,0.02,5070,0.04,23749,504.45
4/15/2024,SPY,4/18/2024,534,0.02,5029,0.03,9314,504.45
4/15/2024,SPY,4/18/2024,535,0.02,4999,0.03,2365,504.45
4/15/2024,SPY,4/18/2024,540,0.01,4909,0.03,4778,504.45
4/15/2024,SPY,4/18/2024,545,0.01,4810,0.02,11285,504.45
